Date,Average Temperature,AverageTemperatureUncertainty,Country
1970-06-01,16.326,0.302,Lithuania
1975-06-01,15.464,0.268,Lithuania
1980-06-01,16.512999999999998,0.21600000000000005,Lithuania
1985-06-01,14.831,0.442,Lithuania
1990-06-01,15.473,0.228,Lithuania
1995-06-01,17.546,0.142,Lithuania
2000-06-01,15.423,0.20600000000000002,Lithuania
2005-06-01,15.149000000000001,0.24600000000000002,Lithuania
2010-06-01,16.417,0.226,Lithuania
2013-06-01,18.182,0.312,Lithuania
1950-06-01,18.451,0.308,Luxembourg
1955-06-01,15.655,0.248,Luxembourg
1960-06-01,16.916999999999998,0.281,Luxembourg
1965-06-01,15.921,0.529,Luxembourg
1970-06-01,17.846999999999994,0.317,Luxembourg
1975-06-01,15.524,0.253,Luxembourg
1980-06-01,14.853,0.174,Luxembourg
1985-06-01,14.232,0.311,Luxembourg
1990-06-01,15.460999999999999,0.27399999999999997,Luxembourg
1995-06-01,15.225,0.222,Luxembourg
2000-06-01,17.375999999999998,0.205,Luxembourg
2005-06-01,18.055999999999997,0.1,Luxembourg
2010-06-01,17.397000000000002,0.179,Luxembourg
2013-06-01,15.995,0.215,Luxembourg
1950-06-01,27.011,0.368,Macau
1955-06-01,27.281,0.244,Macau
1960-06-01,27.721,0.287,Macau
1965-06-01,26.87,0.485,Macau
1970-06-01,28.063,0.303,Macau
1975-06-01,27.433000000000003,0.303,Macau
1980-06-01,28.069000000000006,0.20199999999999999,Macau
1985-06-01,27.576999999999998,0.289,Macau
1990-06-01,28.166999999999998,0.3,Macau
1995-06-01,28.299,0.295,Macau
2000-06-01,28.199,0.212,Macau
2005-06-01,27.603,0.21600000000000005,Macau
2010-06-01,27.111,0.45899999999999996,Macau
2013-06-01,28.283,0.517,Macau
1950-06-01,19.775,0.342,Macedonia
1955-06-01,18.784,0.276,Macedonia
1960-06-01,18.505,0.374,Macedonia
1965-06-01,18.792,0.61,Macedonia
1970-06-01,18.554,0.312,Macedonia
1975-06-01,18.198,0.24,Macedonia
1980-06-01,17.883,0.408,Macedonia
1985-06-01,18.197,0.473,Macedonia
1990-06-01,19.033,0.218,Macedonia
1995-06-01,19.76,0.325,Macedonia
2000-06-01,20.194000000000006,0.319,Macedonia
2005-06-01,18.669,0.212,Macedonia
2010-06-01,19.514,0.355,Macedonia
2013-06-01,19.88,0.423,Macedonia
1950-06-01,19.739,0.4320000000000001,Madagascar
1955-06-01,19.410999999999998,0.285,Madagascar
1960-06-01,20.105999999999998,0.3,Madagascar
1965-06-01,18.717,0.6779999999999999,Madagascar
1970-06-01,20.295,0.39299999999999996,Madagascar
1975-06-01,19.974,0.251,Madagascar
1980-06-01,19.819000000000006,0.35200000000000004,Madagascar
1985-06-01,19.754,0.27699999999999997,Madagascar
1990-06-01,20.48,0.303,Madagascar
1995-06-01,20.244,0.281,Madagascar
2000-06-01,20.538,0.26,Madagascar
2005-06-01,20.883000000000006,0.28800000000000003,Madagascar
2010-06-01,21.441999999999997,0.365,Madagascar
2013-06-01,20.011,0.7609999999999999,Madagascar
1950-06-01,17.489,0.152,Malawi
1955-06-01,17.880000000000006,0.187,Malawi
1960-06-01,18.669,0.23399999999999999,Malawi
1965-06-01,17.279,0.396,Malawi
1970-06-01,18.584,0.203,Malawi
1975-06-01,18.055,0.493,Malawi
1980-06-01,17.254,0.146,Malawi
1985-06-01,17.720000000000006,0.175,Malawi
1990-06-01,19.909000000000002,0.669,Malawi
1995-06-01,18.427,0.255,Malawi
2000-06-01,18.781,0.374,Malawi
2005-06-01,20.628,0.28,Malawi
2010-06-01,19.024,0.41,Malawi
2013-06-01,18.864,0.875,Malawi
1950-06-01,26.464,0.204,Malaysia
1955-06-01,26.11,0.161,Malaysia
1960-06-01,26.499,0.278,Malaysia
1965-06-01,26.359,0.406,Malaysia
1970-06-01,26.593000000000004,0.325,Malaysia
1975-06-01,26.242,0.151,Malaysia
1980-06-01,26.54,0.214,Malaysia
1985-06-01,26.819000000000006,0.37,Malaysia
1990-06-01,26.996,0.20800000000000002,Malaysia
1995-06-01,26.979,0.122,Malaysia
2000-06-01,26.303,0.22699999999999998,Malaysia
2005-06-01,27.079,0.158,Malaysia
2010-06-01,27.099,0.242,Malaysia
2013-06-01,27.614,0.318,Malaysia
1950-06-01,33.804,0.523,Mali
1955-06-01,32.83900000000001,0.275,Mali
1960-06-01,33.408,0.33,Mali
1965-06-01,32.702000000000005,0.506,Mali
1970-06-01,34.423,0.45799999999999996,Mali
1975-06-01,33.767,0.293,Mali
1980-06-01,34.264,0.316,Mali
1985-06-01,34.666000000000004,0.598,Mali
1990-06-01,34.45800000000001,0.33299999999999996,Mali
1995-06-01,34.493,0.506,Mali
2000-06-01,33.819,0.228,Mali
2005-06-01,33.194,1.3019999999999998,Mali
2010-06-01,34.242000000000004,0.187,Mali
2013-06-01,34.236000000000004,0.929,Mali
1950-06-01,24.089000000000002,0.33799999999999997,Malta
1955-06-01,22.932,0.506,Malta
1960-06-01,22.803,0.5589999999999999,Malta
1965-06-01,22.289,0.5579999999999999,Malta
1970-06-01,22.494,0.735,Malta
1975-06-01,21.661,0.355,Malta
1980-06-01,21.577,0.41700000000000004,Malta
1985-06-01,23.23200000000001,0.413,Malta
1990-06-01,23.509,0.496,Malta
1995-06-01,23.388,0.588,Malta
2000-06-01,23.675,0.45399999999999996,Malta
2005-06-01,23.363000000000003,0.643,Malta
2010-06-01,23.01100000000001,0.429,Malta
2013-06-01,22.869,0.8240000000000001,Malta
1950-06-01,26.660999999999998,0.335,Martinique
1955-06-01,27.324,0.541,Martinique
1960-06-01,27.891,0.24100000000000002,Martinique
1965-06-01,27.093000000000004,0.34700000000000003,Martinique
1970-06-01,27.355999999999998,0.415,Martinique
1975-06-01,27.488000000000003,0.28800000000000003,Martinique
1980-06-01,27.928,0.298,Martinique
1985-06-01,27.38,0.337,Martinique
1990-06-01,27.604,0.484,Martinique
1995-06-01,28.24,0.40700000000000003,Martinique
2000-06-01,27.642,0.24,Martinique
2005-06-01,28.101,0.222,Martinique
2010-06-01,28.685,0.349,Martinique
2013-06-01,28.003,0.485,Martinique
1950-06-01,34.146,0.516,Mauritania
1955-06-01,32.745,0.385,Mauritania
1960-06-01,32.741,0.358,Mauritania
1965-06-01,32.796,0.521,Mauritania
1970-06-01,33.724000000000004,0.34600000000000003,Mauritania
1975-06-01,32.974000000000004,0.457,Mauritania
1980-06-01,33.751999999999995,0.451,Mauritania
1985-06-01,33.897,0.526,Mauritania
1990-06-01,33.858000000000004,0.479,Mauritania
1995-06-01,33.965,0.9840000000000001,Mauritania
2000-06-01,33.25,0.35200000000000004,Mauritania
2005-06-01,33.955,0.8759999999999999,Mauritania
2010-06-01,33.705,0.457,Mauritania
2013-06-01,34.282,0.6759999999999999,Mauritania
1950-06-01,21.963,0.887,Mauritius
1955-06-01,21.509,0.316,Mauritius
1960-06-01,21.996,0.37,Mauritius
1965-06-01,21.196,0.469,Mauritius
1970-06-01,21.741,0.35100000000000003,Mauritius
1975-06-01,21.522,0.42,Mauritius
1980-06-01,22.44,0.312,Mauritius
1985-06-01,21.89,0.474,Mauritius
1990-06-01,22.298000000000002,0.43799999999999994,Mauritius
1995-06-01,22.22600000000001,0.8490000000000001,Mauritius
2000-06-01,22.268,0.305,Mauritius
2005-06-01,22.428,0.424,Mauritius
2010-06-01,23.45300000000001,0.35100000000000003,Mauritius
2013-06-01,22.208000000000002,0.47100000000000003,Mauritius
1950-06-01,25.561,0.479,Mayotte
1955-06-01,25.318,0.318,Mayotte
1960-06-01,25.897,0.311,Mayotte
1965-06-01,24.459,0.539,Mayotte
1970-06-01,26.08,0.301,Mayotte
1975-06-01,25.993000000000002,0.28600000000000003,Mayotte
1980-06-01,25.73,0.151,Mayotte
1985-06-01,25.628,0.639,Mayotte
1990-06-01,26.088,0.354,Mayotte
1995-06-01,26.004,0.647,Mayotte
2000-06-01,25.781,0.67,Mayotte
2005-06-01,26.669,0.29,Mayotte
2010-06-01,27.49,0.512,Mayotte
2013-06-01,26.056,0.6409999999999999,Mayotte
1950-06-01,25.1,0.193,Mexico
1955-06-01,25.288,0.19399999999999998,Mexico
1960-06-01,26.039,0.226,Mexico
1965-06-01,24.8,0.456,Mexico
1970-06-01,24.782,0.26899999999999996,Mexico
1975-06-01,24.819000000000006,0.27,Mexico
1980-06-01,26.521,0.21600000000000005,Mexico
1985-06-01,24.783,0.35,Mexico
1990-06-01,26.144,0.258,Mexico
1995-06-01,25.42,0.2,Mexico
2000-06-01,24.765,0.242,Mexico
2005-06-01,26.095,0.22,Mexico
2010-06-01,26.186999999999998,0.20800000000000002,Mexico
2013-06-01,26.225,0.201,Mexico
1950-06-01,18.834,0.20800000000000002,Moldova
1955-06-01,17.987000000000005,0.29600000000000004,Moldova
1960-06-01,19.722,0.397,Moldova
1965-06-01,19.333,0.47,Moldova
1970-06-01,18.452,0.401,Moldova
1975-06-01,20.409000000000002,0.16,Moldova
1980-06-01,18.062,0.27,Moldova
1985-06-01,17.883000000000006,0.34600000000000003,Moldova
1990-06-01,18.961,0.4320000000000001,Moldova
1995-06-01,20.5,0.315,Moldova
2000-06-01,19.57,0.33299999999999996,Moldova
2005-06-01,18.447000000000006,0.267,Moldova
2010-06-01,20.793000000000006,0.325,Moldova
2013-06-01,21.189,0.317,Moldova
1950-06-01,18.338,0.242,Monaco
1955-06-01,15.767999999999999,0.222,Monaco
1960-06-01,17.044,0.46799999999999997,Monaco
1965-06-01,15.985999999999999,0.608,Monaco
1970-06-01,16.834,0.381,Monaco
1975-06-01,14.845999999999998,0.44,Monaco
1980-06-01,14.552999999999999,0.29600000000000004,Monaco
1985-06-01,15.575,0.32299999999999995,Monaco
1990-06-01,16.358999999999998,0.44299999999999995,Monaco
1995-06-01,15.495999999999999,0.268,Monaco
2000-06-01,17.96,0.32,Monaco
2005-06-01,18.82,0.175,Monaco
2010-06-01,16.834,0.306,Monaco
2013-06-01,16.441,0.45299999999999996,Monaco
1950-06-01,16.122,0.33799999999999997,Mongolia
1955-06-01,15.326,0.193,Mongolia
1960-06-01,15.046,0.34,Mongolia
1965-06-01,16.76,0.509,Mongolia
1970-06-01,16.025,0.406,Mongolia
1975-06-01,15.455,0.21899999999999997,Mongolia
1980-06-01,16.395,0.198,Mongolia
1985-06-01,15.2,0.294,Mongolia
1990-06-01,14.634,0.273,Mongolia
1995-06-01,15.622,0.188,Mongolia
2000-06-01,18.432,0.28800000000000003,Mongolia
2005-06-01,16.887,0.21,Mongolia
2010-06-01,18.479,0.281,Mongolia
2013-06-01,16.04,0.297,Mongolia
1950-06-01,19.896,0.327,Montenegro
1955-06-01,18.417,0.17800000000000002,Montenegro
1960-06-01,18.509,0.41,Montenegro
1965-06-01,18.315,0.5920000000000001,Montenegro
1970-06-01,18.464,0.3670000000000001,Montenegro
1975-06-01,17.732,0.18899999999999997,Montenegro
1980-06-01,17.194000000000006,0.379,Montenegro
1985-06-01,17.395,0.5920000000000001,Montenegro
1990-06-01,18.621,0.375,Montenegro
1995-06-01,18.554,0.20800000000000002,Montenegro
2000-06-01,20.465,0.551,Montenegro
2005-06-01,18.312,0.36200000000000004,Montenegro
2010-06-01,19.014,0.46799999999999997,Montenegro
2013-06-01,19.402,0.36200000000000004,Montenegro
1950-06-01,26.898000000000003,0.58,Montserrat
1955-06-01,27.721999999999998,0.397,Montserrat
1960-06-01,28.371,0.289,Montserrat
1965-06-01,27.317,0.474,Montserrat
1970-06-01,27.592,0.451,Montserrat
1975-06-01,27.63,0.226,Montserrat
1980-06-01,28.363000000000003,0.359,Montserrat
1985-06-01,27.738000000000003,0.353,Montserrat
1990-06-01,27.889,0.436,Montserrat
1995-06-01,28.56,0.204,Montserrat
2000-06-01,27.933000000000003,0.23399999999999999,Montserrat
2005-06-01,28.673,0.22699999999999998,Montserrat
2010-06-01,28.899,0.285,Montserrat
2013-06-01,28.287,0.48700000000000004,Montserrat
1950-06-01,24.07800000000001,0.484,Morocco
1955-06-01,24.164,0.505,Morocco
1960-06-01,22.922,0.652,Morocco
1965-06-01,23.955,0.812,Morocco
1970-06-01,22.298000000000002,0.48100000000000004,Morocco
1975-06-01,21.786,0.447,Morocco
1980-06-01,23.717,0.491,Morocco
1985-06-01,23.956,0.41100000000000003,Morocco
1990-06-01,23.83,0.377,Morocco
1995-06-01,23.234,0.33,Morocco
2000-06-01,25.229,0.335,Morocco
2005-06-01,25.56600000000001,0.33299999999999996,Morocco
2010-06-01,23.68,0.461,Morocco
2013-06-01,24.013,0.4920000000000001,Morocco
1950-06-01,19.744,0.29100000000000004,Mozambique
1955-06-01,19.716,0.163,Mozambique
1960-06-01,20.384,0.209,Mozambique
1965-06-01,18.969,0.353,Mozambique
1970-06-01,20.441,0.27399999999999997,Mozambique
1975-06-01,19.985,0.33,Mozambique
1980-06-01,19.261,0.187,Mozambique
1985-06-01,19.859,0.215,Mozambique
1990-06-01,21.608,0.35600000000000004,Mozambique
1995-06-01,20.242,0.23199999999999998,Mozambique
2000-06-01,20.897,0.24600000000000002,Mozambique
2005-06-01,22.236,0.32299999999999995,Mozambique
2010-06-01,21.235,0.348,Mozambique
2013-06-01,20.833000000000002,0.54,Mozambique
1950-06-01,16.054000000000002,0.5329999999999999,Namibia
1955-06-01,14.855,0.41600000000000004,Namibia
1960-06-01,15.116,0.361,Namibia
1965-06-01,14.495,0.57,Namibia
1970-06-01,15.239,1.1340000000000001,Namibia
1975-06-01,15.66,0.499,Namibia
1980-06-01,14.880999999999998,0.54,Namibia
1985-06-01,15.472,0.519,Namibia
1990-06-01,16.253,0.3720000000000001,Namibia
1995-06-01,15.751,0.447,Namibia
2000-06-01,16.8,0.494,Namibia
2005-06-01,16.252,1.047,Namibia
2010-06-01,15.630999999999998,1.145,Namibia
2013-06-01,16.554000000000002,1.057,Namibia
1950-06-01,21.074,0.265,Nepal
1955-06-01,21.247,0.47,Nepal
1960-06-01,22.255,0.47200000000000003,Nepal
1965-06-01,22.577,0.777,Nepal
1970-06-01,20.767,0.369,Nepal
1975-06-01,21.825,0.7559999999999999,Nepal
1980-06-01,20.906,0.7929999999999999,Nepal
1985-06-01,21.885,0.504,Nepal
1990-06-01,22.241,0.24600000000000002,Nepal
1995-06-01,22.84,0.675,Nepal
2000-06-01,20.856,0.581,Nepal
2005-06-01,22.715,0.353,Nepal
2010-06-01,22.484,0.15,Nepal
2013-06-01,21.375,0.452,Nepal
1950-06-01,17.27,0.205,Netherlands (Europe)
1955-06-01,14.144,0.21899999999999997,Netherlands (Europe)
1960-06-01,16.012999999999998,0.331,Netherlands (Europe)
1965-06-01,14.857000000000001,0.45299999999999996,Netherlands (Europe)
1970-06-01,17.046,0.315,Netherlands (Europe)
1975-06-01,14.844000000000001,0.317,Netherlands (Europe)
1980-06-01,14.804,0.145,Netherlands (Europe)
1985-06-01,13.617,0.371,Netherlands (Europe)
1990-06-01,14.993,0.21100000000000002,Netherlands (Europe)
1995-06-01,14.443,0.21,Netherlands (Europe)
2000-06-01,15.892000000000001,0.171,Netherlands (Europe)
2005-06-01,16.329,0.10300000000000001,Netherlands (Europe)
2010-06-01,16.029,0.217,Netherlands (Europe)
2013-06-01,14.877,0.292,Netherlands (Europe)
1950-06-01,17.495,0.204,Netherlands
1955-06-01,14.445,0.203,Netherlands
1960-06-01,16.288,0.327,Netherlands
1965-06-01,15.142,0.449,Netherlands
1970-06-01,17.299,0.312,Netherlands
1975-06-01,15.14,0.315,Netherlands
1980-06-01,15.112,0.147,Netherlands
1985-06-01,13.938,0.37,Netherlands
1990-06-01,15.293,0.212,Netherlands
1995-06-01,14.764,0.209,Netherlands
2000-06-01,16.163,0.172,Netherlands
2005-06-01,16.615,0.10300000000000001,Netherlands
2010-06-01,16.32,0.217,Netherlands
2013-06-01,15.187,0.29,Netherlands
1950-06-01,22.736,0.462,New Caledonia
1955-06-01,20.799,0.185,New Caledonia
1960-06-01,20.795,0.565,New Caledonia
1965-06-01,20.661,0.446,New Caledonia
1970-06-01,21.528,0.53,New Caledonia
1975-06-01,21.285,0.612,New Caledonia
1980-06-01,20.949,0.265,New Caledonia
1985-06-01,20.962,0.401,New Caledonia
1990-06-01,21.966,0.506,New Caledonia
1995-06-01,21.331,0.39299999999999996,New Caledonia
2000-06-01,21.232,0.257,New Caledonia
2005-06-01,21.524,0.29600000000000004,New Caledonia
2010-06-01,22.619,0.21100000000000002,New Caledonia
2013-06-01,21.719,0.637,New Caledonia
1950-06-01,6.155,0.375,New Zealand
1955-06-01,5.6320000000000014,0.327,New Zealand
1960-06-01,6.455,0.32299999999999995,New Zealand
1965-06-01,6.0729999999999995,0.5539999999999999,New Zealand
1970-06-01,6.81,0.217,New Zealand
1975-06-01,5.5539999999999985,0.295,New Zealand
1980-06-01,6.141,0.157,New Zealand
1985-06-01,7.292999999999998,0.315,New Zealand
1990-06-01,6.561,0.386,New Zealand
1995-06-01,6.271,0.366,New Zealand
2000-06-01,7.393,0.166,New Zealand
2005-06-01,6.266,0.318,New Zealand
2010-06-01,6.6629999999999985,0.21,New Zealand
2013-06-01,6.462999999999999,0.747,New Zealand
1950-06-01,26.158,0.255,Nicaragua
1955-06-01,26.712,0.595,Nicaragua
1960-06-01,26.541,0.258,Nicaragua
1965-06-01,26.672,0.669,Nicaragua
1970-06-01,26.885,0.489,Nicaragua
1975-06-01,27.131,0.228,Nicaragua
1980-06-01,26.96,0.182,Nicaragua
1985-06-01,26.906,0.33299999999999996,Nicaragua
1990-06-01,27.028,0.386,Nicaragua
1995-06-01,27.599,0.552,Nicaragua
2000-06-01,26.598000000000006,0.22699999999999998,Nicaragua
2005-06-01,27.496,0.355,Nicaragua
2010-06-01,27.284,0.402,Nicaragua
2013-06-01,26.834,0.41600000000000004,Nicaragua
1950-06-01,32.708,0.7340000000000001,Niger
1955-06-01,32.187,0.281,Niger
1960-06-01,33.125,0.336,Niger
1965-06-01,32.214,0.7879999999999999,Niger
1970-06-01,33.488,0.67,Niger
1975-06-01,33.128,0.38,Niger
1980-06-01,33.259,0.4270000000000001,Niger
1985-06-01,33.829,0.496,Niger
1990-06-01,33.949,0.569,Niger
1995-06-01,34.295,0.223,Niger
2000-06-01,33.19,0.43799999999999994,Niger
2005-06-01,32.974000000000004,0.624,Niger
2010-06-01,34.335,0.32799999999999996,Niger
2013-06-01,33.786,0.289,Niger
1950-06-01,28.25500000000001,0.358,Nigeria
1955-06-01,26.687,0.214,Nigeria
1960-06-01,27.551,0.304,Nigeria
1965-06-01,27.138,0.59,Nigeria
1970-06-01,28.31900000000001,0.29100000000000004,Nigeria
1975-06-01,27.469,0.32299999999999995,Nigeria
1980-06-01,27.475,0.231,Nigeria
1985-06-01,27.66,0.441,Nigeria
1990-06-01,28.434,0.342,Nigeria
1995-06-01,28.188000000000002,0.247,Nigeria
2000-06-01,27.802000000000003,0.245,Nigeria
2005-06-01,27.568,0.484,Nigeria
2010-06-01,28.06900000000001,0.284,Nigeria
2013-06-01,27.782,0.579,Nigeria
1950-06-01,24.819000000000006,0.531,Niue
1955-06-01,24.764,0.36,Niue
1960-06-01,24.515,0.37,Niue
1965-06-01,23.95,0.815,Niue
1970-06-01,25.336,0.852,Niue
1975-06-01,24.524,0.358,Niue
1980-06-01,23.777,0.537,Niue
1985-06-01,23.999,0.315,Niue
1990-06-01,25.095,0.4,Niue
1995-06-01,24.916999999999998,0.17,Niue
2000-06-01,24.686,0.6829999999999999,Niue
2005-06-01,24.076,0.37,Niue
2010-06-01,24.949,0.679,Niue
2013-06-01,25.209,0.45,Niue
1950-06-01,13.393,0.153,North America
1955-06-01,13.734000000000002,0.16399999999999998,North America
1960-06-01,13.993,0.27699999999999997,North America
1965-06-01,12.822000000000001,0.425,North America
1970-06-01,13.664,0.307,North America
1975-06-01,13.887,0.212,North America
1980-06-01,13.732000000000001,0.207,North America
1985-06-01,13.524000000000001,0.311,North America
1990-06-01,14.414,0.29,North America
1995-06-01,14.407,0.17,North America
2000-06-01,13.712,0.20600000000000002,North America
2005-06-01,14.491,0.154,North America
2010-06-01,14.594000000000001,0.136,North America
2013-06-01,14.954,0.237,North America
1950-06-01,17.660999999999994,0.253,North Korea
1955-06-01,18.236,0.332,North Korea
1960-06-01,17.372,0.45,North Korea
1965-06-01,18.26,0.5,North Korea
1970-06-01,17.423,0.27899999999999997,North Korea
1975-06-01,17.779,0.316,North Korea
1980-06-01,18.37,0.308,North Korea
1985-06-01,17.424,0.39,North Korea
1990-06-01,17.697,0.297,North Korea
1995-06-01,16.948999999999998,0.20800000000000002,North Korea
2000-06-01,19.528,0.23199999999999998,North Korea
2005-06-01,18.642,0.297,North Korea
2010-06-01,19.680999999999997,0.336,North Korea
2013-06-01,19.168,0.5479999999999999,North Korea
1950-06-01,27.254,0.423,Northern Mariana Islands
1955-06-01,27.255,0.3,Northern Mariana Islands
1960-06-01,27.59,0.47100000000000003,Northern Mariana Islands
1965-06-01,27.637,0.444,Northern Mariana Islands
1970-06-01,27.916,0.884,Northern Mariana Islands
1975-06-01,28.195999999999998,0.34,Northern Mariana Islands
1980-06-01,27.886,0.581,Northern Mariana Islands
1985-06-01,27.86,0.37799999999999995,Northern Mariana Islands
1990-06-01,28.22,0.426,Northern Mariana Islands
1995-06-01,28.04,0.5,Northern Mariana Islands
2000-06-01,28.189,0.45799999999999996,Northern Mariana Islands
2005-06-01,28.214,0.434,Northern Mariana Islands
2010-06-01,28.206,0.6859999999999999,Northern Mariana Islands
2013-06-01,28.858,0.924,Northern Mariana Islands
1950-06-01,8.469000000000001,0.4,Norway
1955-06-01,6.7780000000000005,0.28,Norway
1960-06-01,9.262,0.41600000000000004,Norway
1965-06-01,8.228,0.5760000000000001,Norway
1970-06-01,10.532,0.35200000000000004,Norway
1975-06-01,7.1629999999999985,0.345,Norway
1980-06-01,10.364,0.282,Norway
1985-06-01,8.464,0.4370000000000001,Norway
1990-06-01,9.436,0.326,Norway
1995-06-01,8.741,0.275,Norway
2000-06-01,7.551,0.25,Norway
2005-06-01,8.533000000000001,0.23600000000000002,Norway
2010-06-01,8.019,0.28800000000000003,Norway
2013-06-01,9.828,0.28,Norway
1950-06-01,14.643,0.16,Oceania
1955-06-01,15.668,0.25,Oceania
1960-06-01,14.492,0.29,Oceania
1965-06-01,15.744000000000002,0.44799999999999995,Oceania
1970-06-01,16.324,0.275,Oceania
1975-06-01,15.218,0.24600000000000002,Oceania
1980-06-01,15.909,0.235,Oceania
1985-06-01,14.762,0.284,Oceania
1990-06-01,15.148,0.261,Oceania
1995-06-01,15.831,0.172,Oceania
2000-06-01,14.82,0.214,Oceania
2005-06-01,16.402,0.158,Oceania
2010-06-01,15.854000000000001,0.22,Oceania
2013-06-01,16.294,0.27699999999999997,Oceania
1950-06-01,33.078,0.7959999999999999,Oman
1955-06-01,33.156,0.46799999999999997,Oman
1960-06-01,32.9,0.505,Oman
1965-06-01,32.598,0.863,Oman
1970-06-01,33.011,0.565,Oman
1975-06-01,32.589,0.813,Oman
1980-06-01,33.794000000000004,2.102,Oman
1985-06-01,31.977000000000004,0.956,Oman
1990-06-01,33.408,0.531,Oman
1995-06-01,33.456,0.424,Oman
2000-06-01,33.841,0.461,Oman
2005-06-01,34.646,0.66,Oman
2010-06-01,34.151,0.249,Oman
2013-06-01,34.009,3.05,Oman
1950-06-01,30.0,0.27,Pakistan
1955-06-01,29.789,0.145,Pakistan
1960-06-01,30.392000000000003,0.306,Pakistan
1965-06-01,29.402,0.529,Pakistan
1970-06-01,30.343000000000004,0.305,Pakistan
1975-06-01,29.335,0.27899999999999997,Pakistan
1980-06-01,30.66,0.19399999999999998,Pakistan
1985-06-01,30.371,0.366,Pakistan
1990-06-01,30.535,0.226,Pakistan
1995-06-01,30.972,0.41100000000000003,Pakistan
2000-06-01,30.449,0.3720000000000001,Pakistan
2005-06-01,30.728,0.261,Pakistan
2010-06-01,29.719,0.182,Pakistan
2013-06-01,30.807,0.326,Pakistan
1950-06-01,27.426,0.5820000000000001,Palau
1955-06-01,27.276,0.376,Palau
1960-06-01,27.47,0.273,Palau
1965-06-01,27.464,0.8590000000000001,Palau
1970-06-01,27.849,0.342,Palau
1975-06-01,27.362,0.257,Palau
1980-06-01,27.703000000000007,0.297,Palau
1985-06-01,27.509,0.33299999999999996,Palau
1990-06-01,27.808000000000003,0.248,Palau
1995-06-01,28.003,0.324,Palau
2000-06-01,27.695999999999998,0.635,Palau
2005-06-01,28.088,0.318,Palau
2010-06-01,28.145,0.299,Palau
2013-06-01,27.994,0.5,Palau
1950-06-01,25.326,0.36200000000000004,Palestina
1955-06-01,24.853,0.21,Palestina
1960-06-01,24.652,0.24,Palestina
1965-06-01,24.76100000000001,0.42200000000000004,Palestina
1970-06-01,24.75,0.25,Palestina
1975-06-01,24.897,0.204,Palestina
1980-06-01,24.599,0.23199999999999998,Palestina
1985-06-01,24.908,0.315,Palestina
1990-06-01,25.027,0.317,Palestina
1995-06-01,25.216,0.121,Palestina
2000-06-01,25.751,0.222,Palestina
2005-06-01,25.055,0.2,Palestina
2010-06-01,26.363000000000003,0.19,Palestina
2013-06-01,25.362,0.594,Palestina
1950-06-01,26.916,0.395,Palmyra Atoll
1955-06-01,26.75500000000001,0.392,Palmyra Atoll
1960-06-01,27.128,0.516,Palmyra Atoll
1965-06-01,27.127,0.685,Palmyra Atoll
1970-06-01,27.586,0.9990000000000001,Palmyra Atoll
1975-06-01,26.938000000000002,0.9690000000000001,Palmyra Atoll
1980-06-01,27.907,0.4970000000000001,Palmyra Atoll
1985-06-01,27.314,0.371,Palmyra Atoll
1990-06-01,27.53700000000001,0.366,Palmyra Atoll
1995-06-01,27.91200000000001,0.488,Palmyra Atoll
2000-06-01,27.613000000000003,0.612,Palmyra Atoll
2005-06-01,28.62,0.56,Palmyra Atoll
2010-06-01,28.031,0.611,Palmyra Atoll
2013-06-01,28.183000000000003,0.634,Palmyra Atoll
1950-06-01,26.061,0.27399999999999997,Panama
1955-06-01,26.433000000000003,0.293,Panama
1960-06-01,26.566,0.355,Panama
1965-06-01,26.875999999999998,0.451,Panama
1970-06-01,26.929,0.289,Panama
1975-06-01,26.663,0.4270000000000001,Panama
1980-06-01,27.336,0.41100000000000003,Panama
1985-06-01,26.734,0.3720000000000001,Panama
1990-06-01,27.293000000000006,0.284,Panama
1995-06-01,27.083,0.33399999999999996,Panama
2000-06-01,26.839,0.272,Panama
2005-06-01,27.218000000000004,0.26,Panama
2010-06-01,27.206,0.314,Panama
2013-06-01,27.271,0.37799999999999995,Panama
1950-06-01,24.418000000000006,0.325,Papua New Guinea
1955-06-01,24.04,0.276,Papua New Guinea
1960-06-01,23.826999999999998,0.366,Papua New Guinea
1965-06-01,23.375,0.41200000000000003,Papua New Guinea
1970-06-01,24.375,0.499,Papua New Guinea
1975-06-01,24.19,0.44299999999999995,Papua New Guinea
1980-06-01,24.478,0.353,Papua New Guinea
1985-06-01,24.2,0.358,Papua New Guinea
1990-06-01,24.38,0.263,Papua New Guinea
1995-06-01,24.61,0.316,Papua New Guinea
2000-06-01,24.313,0.275,Papua New Guinea
2005-06-01,24.866,0.365,Papua New Guinea
2010-06-01,25.598000000000006,0.38799999999999996,Papua New Guinea
2013-06-01,25.1,0.997,Papua New Guinea
1950-06-01,18.969,0.478,Paraguay
1955-06-01,19.368,0.239,Paraguay
1960-06-01,18.974,0.35200000000000004,Paraguay
1965-06-01,21.561,0.42,Paraguay
1970-06-01,18.96,0.371,Paraguay
1975-06-01,19.695,0.27699999999999997,Paraguay
1980-06-01,18.022000000000002,0.21899999999999997,Paraguay
1985-06-01,18.957,0.405,Paraguay
1990-06-01,17.015,0.322,Paraguay
1995-06-01,20.325,0.316,Paraguay
2000-06-01,19.844,0.235,Paraguay
2005-06-01,20.985,0.509,Paraguay
